Negative,1.4309760935870728,3.754596494677867,3.2732688117774593,2.2966068016706926,2.340947398868818,3.519471442285073,3.7510738956692293,0.7437950601994466,2.4811751961149167,3.6177661111337756,0.6761640148876709,1.0527111279331618,2.0867880553539844,-1.4172262536538278,3.560668067498228,3.861388418167553,1.7654397678635823,0.9747568023442243,0.4103543751871259,3.857138621949325
Negative,-0.5268497731791195,-1.7126532096157383,-2.2333292246133425,-2.4024695206615405,-2.067455214446646,-1.9692421778604967,-0.48919933474351884,-1.5938244370730883,1.038655206895818,-1.5382534246279909,0.7553581548246536,0.5041408951372488,-3.603694734080399,-1.5976030257900058,-1.227452445697072,-0.7091900173625125,0.18778597479229475,-0.6552338211547089,-1.532903932423314,-3.9040555248641535
Negative,-1.3571940962634519,-1.7757310676523221,-2.893910006272006,0.5021441066285487,-1.6605934728553169,-1.8804067383112517,-2.008057750534144,1.6493036745464524,-3.723254421653528,-0.3873681246592642,-0.8603336523250233,-0.753885443213713,-1.0317323367837201,0.7099905003464534,-1.0406283270479506,-1.586938747321599,-2.8896824700641925,-0.48863709775240927,-0.17253671895327227,-0.37473455478133855
Negative,3.031891538227921,2.1703347456290425,1.3660318981453645,3.22392670018738,2.7440359159371597,0.9340048479262637,0.6399074637388761,1.3180136659117327,2.391973753210884,0.163812473395875,2.359113536446551,1.780960121480954,1.2540097137456345,3.874208550785437,2.3605668594397526,2.048463480657473,2.9731250191080303,3.083667071827983,1.901142286707384,1.37489705255572
Negative,3.0686364237277255,4.1002301398149985,2.2642274026853455,2.2898222888701776,5.070281353725976,2.799037140665282,5.564994910334783,1.8102658369080855,2.762907034250489,3.747465299889914,3.424620398735329,2.83724637209209,2.2451734203142997,2.6079596881510905,3.0386651402084572,3.5364326436830007,1.8788812450745027,1.952647916864914,3.71276959613457,2.677021896692649
Negative,-1.8407828501999004,2.5240772738236523,0.07211223264402644,-1.06664839824688,-1.1605573085003875,0.2969319483633883,-2.0535334055211223,-2.655059932982689,0.4176010634801711,-0.526487625025005,-1.2225656356663992,-0.9014598287053748,-2.1206494719091715,-0.320436485482003,0.8118816491114609,-1.402097512973991,0.9527515190383952,0.6238662230652418,-1.7713936543683821,-1.6976489550904927
Negative,-0.38295648419999195,0.4762725321747995,-1.6888032936494344,1.3563977249838672,1.6348943572024437,-3.2858620876831974,0.9819256111973993,-0.11320878561217174,-1.650004181686757,-0.3171968278963111,2.448872053296121,-0.24526932438200966,-1.5336065465128181,1.8160288304951147,-0.581151140049317,0.6740333685191287,-1.581728913063832,1.4983007185423447,0.6131590420406626,0.11081697074361418
Negative,7.949470037913392,6.930965558895737,8.889117270460062,6.210064353830802,8.990620968203181,8.950020770958501,5.62810645337156,6.659501358422643,8.175564842076366,6.591459313788062,5.8767177282393455,8.00269269489565,8.241016408979462,10.218077215625197,9.139047256299845,8.748585389355037,10.304898738166898,7.2067336894981695,8.022744311681478,6.297422947761563
Negative,0.14772592154353936,2.1612842166493333,0.7289255396888392,-0.07853505322071297,-1.769399286639502,1.58138440324585,-0.1279504323130236,-0.9390421260592638,-0.86560330950549,0.7960899386568386,-0.8834368905451011,-0.3809943328543901,-0.30458991898136145,-1.7052080989786778,1.087195699362732,-0.9162190714551877,-0.9841414322197555,0.21412307755201,-1.0905735276513682,1.1026471945425442
Negative,3.46480159048161,5.905985048456219,3.2899833958132794,3.9271709903701577,4.915489008888138,4.206200534210124,3.813644048475952,1.7149522017746994,3.929814166544163,4.445482616466046,3.3018618104699344,3.7187826940940205,5.281391119857515,2.860318833385276,4.34328672394152,5.046322885145607,4.113258736845836,4.300812264263931,4.082908296337501,6.955339694868201
Negative,2.769380345215466,1.2175732390581229,5.670086250808464,4.910817485279019,1.8587651893410793,4.136348290728213,3.8441115634956766,2.9943702638661307,2.7513309687994987,2.4607926835644696,0.3365228412094846,0.8528764864146356,2.1127562837364477,2.3755954161731756,3.3658822112930773,2.528844749707459,2.033139021127344,1.8956136777170083,1.2692351921348295,2.8258028622318925
